id,brand,category,productCategory,colorway,condition,minimumBid,gender,name,releaseDate,retailPrice,shoe,lowestAsk,lowestAskSize,salesThisPeriod,highestBid,highestBidSize,numberOfBids,annualHigh,annualLow,volatility,deadstockSold,pricePremium,averageDeadstockPrice,salesLast72Hours,totalDollars,deadstockSoldRank,pricePremiumRank,averageDeadstockPriceRank,img
9241b3a9-fabc-4b47-ae48-970e5a2d7e62,adidas,adidas EQT,sneakers,Mystery Ink/Mystery Ink/Footwear White,New,25,men,mastermind Mystery Ink,2017-09-29 23:59:59,220,adidas EQT Support 93/17 Mid,90,10,2,78,9.5,11,170,48,0.176181,89,-0.727,82,2,7295,7,55,45,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Mid-mastermind-Mystery-Ink-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555709576"
828c2d56-05ec-40d8-94fb-38bdc883f1fd,adidas,adidas EQT,sneakers,Black/Black,New,25,men,"Pusha T ""Black Market""",2015-11-27 23:59:59,200,adidas EQT Guidance '93,100,6,2,128,9,7,175,60,0.27251,73,-0.475,113,2,8274,20,96,67,"https://stockx.imgix.net/Adidas-EQT-Guidance-93-Pusha-T-Black-Market.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
dd589034-f1a6-454a-860f-44ad8641324b,adidas,adidas EQT,sneakers,Core Black/Turbo/Footwear White,New,25,men,Core Black Turbo,2017-12-06 23:59:59,130,adidas EQT Cushion Adv,45,11.5,2,50,8,10,73,32,0.133247,48,-0.638,51,2,2428,56,10,52,"https://stockx.imgix.net/adidas-EQT-Cushion-Adv-Core-Black-Turbo.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1539047256"
1287bcdb-cbf0-4534-9c56-25b59b73e250,adidas,adidas EQT,sneakers,Core Black/Core Black/Core Black,New,25,men,Triple Black,2017-11-24 23:59:59,180,adidas EQT Support 93/17,105,9.5,1,105,10.5,29,240,50,0.145378,684,-0.222,101,1,69152,23,75,49,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Triple-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
24cb9cd2-6c3e-47bc-bea1-5ec811aad84a,adidas,adidas EQT,sneakers,Core Black/Sub Green/Blanch Cargo,New,25,men,Packer Shoes Adventure,2018-09-29 23:59:59,155,adidas EQT 91-18,130,10.5,1,161,8,40,223,95,0.13952,202,0.097,152,1,30738,77,56,33,"https://stockx.imgix.net/adidas-EQT-91-18-Packer-Shoes-Adventure-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1543951629"
f254ff4d-171a-4d8f-aaa8-503b61bf87db,adidas,adidas EQT,sneakers,Core Black/Core Black/Running White,New,25,men,Core Black,2017-10-05 23:59:59,180,adidas EQT Support 93/17,85,11.5,1,80,9.5,14,165,48,0.187578,149,-0.444,85,1,12712,88,70,95,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1543951702"
0a428f82-5f66-48dc-aba9-ff0a2f05b23e,adidas,adidas EQT,sneakers,Footwear White/Grey One/Core Red,New,25,men,Bait R&D White,2017-09-02 23:59:59,180,adidas EQT Support 93/16,75,9.5,1,74,10.5,8,118,7,0.143886,144,-0.55,78,1,11179,14,0,4,"https://stockx.imgix.net/Adidas-EQT-Support-93-16-Bait-R-D-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1543951648"
b0491a82-2420-4705-aefb-a1c19b98319b,adidas,adidas EQT,sneakers,Black/Grey/Red,New,25,men,Overkill Coat of Arms,2017-05-27 23:59:59,150,adidas EQT Support Future,240,12.5,1,255,12,30,345,140,0.168191,112,0.293,247,1,27665,72,74,22,"https://stockx.imgix.net/Adidas-EQT-Support-Future-Overkill-Coat-Of-Arms-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
bbc63fa3-efeb-495e-9ecc-1f1f4309d046,adidas,adidas EQT,sneakers,Core Black/Core Black/Footwear White,New,25,men,mastermind Black,2017-09-29 23:59:59,220,adidas EQT Support Ultra,89,12,1,85,9,10,190,50,0.163778,88,-0.545,106,1,9324,46,25,77,"https://stockx.imgix.net/Adidas-EQT-Support-Ultra-mastermind-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
cea982ea-9f64-4f53-a4e5-5f1fa70c2972,adidas,adidas EQT,sneakers,Core Black/Core Black/Bluebird,New,25,men,Alphatype,2018-11-22 23:59:59,180,adidas EQT Support 91/18,85,11,1,95,9.5,10,180,55,0.170413,72,0,93,1,6679,72,90,43,"https://stockx.imgix.net/adidas-EQT-Support-91-18-Alphatype.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1542687576"
db59933f-3d91-4802-9464-8fd77001a86b,adidas,adidas EQT,sneakers,Grey Two/Grey Two/Grey Three,New,25,men,Welding Pack Grey Two,2017-12-01 23:59:59,180,adidas EQT Support 93/17,55,8.5,1,47,13,5,160,40,0.108047,44,-0.722,69,1,3056,42,14,49,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Welding-Pack-Grey-Two.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
27ce1c0e-8173-43f8-a256-6dad55c679b0,adidas,adidas EQT,sneakers,Wonder Pink/Wonder Pink/Footwear White,New,25,men,Glitch Pink Black,2017-07-08 23:59:59,180,adidas EQT Support 93/17,55,13,1,50,10,9,220,30,0.333381,41,-0.689,71,1,2891,69,78,80,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Glitch-Pink-Black-W.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
79f8164f-84be-409e-90e9-cadbf97a50cd,adidas,adidas EQT,sneakers,Running White/Blue Spirit/Off White,New,25,men,Parley Blue Spirit,2017-10-14 23:59:59,200,adidas EQT Support ADV,65,9,1,50,13,7,100,35,0.203644,37,-0.645,65,1,2417,42,53,78,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Parley-Blue-Spirit.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
5259dd3e-36fa-47bf-8101-0d94ed91894f,adidas,adidas EQT,sneakers,Chalk White/Chalk White/Off White,New,25,men,Snakeskin Chalk White,2017-11-17 23:59:59,110,adidas EQT Support ADV,61,10,1,40,11.5,5,95,40,0.266575,31,-0.618,64,1,1981,34,59,86,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Snakeskin-Chalk-White.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
601826bf-9e28-4016-84f9-1ffd8bba11f0,adidas,adidas EQT,sneakers,Medium Grey Heather Solid Grey/Core Black/Turbo,New,25,men,Grey Turbo White,2017-03-23 23:59:59,110,adidas EQT Support ADV,80,11,1,40,9.5,2,90,33,0.304342,7,-0.455,63,1,444,19,52,43,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Grey-Turbo-White.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
3f45c980-9e1e-4e7e-85a7-38892cfcdeae,adidas,adidas EQT,sneakers,Clear Granite/Light Onix-Gold Metallic,New,25,men,Sneakers76,2016-09-17 23:59:59,170,adidas EQT Guidance 93,79,12,1,81,11,7,109,40,0.677092,5,-0.765,75,1,373,34,48,78,"https://stockx.imgix.net/Adidas-EQT-Running-Guidance-93-Sneakers76.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
9f92b44a-bf2a-4f8a-96a1-6b18bae6b294,adidas,adidas EQT,sneakers,Footwear White/Core Black/Off White,New,25,men,Footwear White,2017-05-01 23:59:59,160,adidas EQT Support RF,65,11.5,1,None,None,0,77,60,0.089887,5,-0.575,69,1,344,55,2,100,"https://stockx.imgix.net/Adidas-EQT-Support-RF-Footwear-White.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
a5eb5a66-a925-4461-83c5-a6e926e95243,adidas,adidas EQT,sneakers,Black/Sub Green/Chalk White,New,25,men,Xeno,2016-11-04 23:59:59,160,adidas EQT Support 93,75,9.5,1,None,None,0,75,70,0.030044,3,-0.535,73,1,219,3,36,86,"https://stockx.imgix.net/Adidas-EQT-Support-93-Xeno.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
e7f63328-7324-4c39-8572-1b9201456295,adidas,adidas EQT,sneakers,Olive Cargo/Urban Earth/Night Cargo,New,25,men,Camo Olive,2017-03-23 23:59:59,110,adidas EQT Support ADV,139,9,1,None,None,0,129,115,0.054264,2,0.173,122,1,244,98,11,34,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Camo-Olive.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
4fdc0bb5-f5d3-46a9-86c6-6f658aab141d,adidas,adidas EQT,sneakers,Core Black/Core Red/Carbon,New,25,men,Bait R&D Black,2017-09-02 23:59:59,220,adidas EQT Support Future,109,5.5,None,130,8.5,28,230,75,0.159575,218,-0.459,153,None,33413,8,94,72,"https://stockx.imgix.net/Adidas-EQT-Support-Future-Bait-R-D-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
987145b7-668a-4fcd-b454-e5f40776b28b,adidas,adidas EQT,sneakers,Grey One/Grey One/Sub Green,New,25,men,Grey One Sub Green,2018-02-01 23:59:59,120,adidas EQT Basketball Adv,95,10.5,None,106,7.5,24,150,55,0.067272,149,-0.175,90,None,13478,100,60,2,"https://stockx.imgix.net/Adidas-EQT-Basketball-Adv-Grey-One-Sub-Green.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
5f7868e8-c551-4231-84e5-358c7c8add4f,adidas,adidas EQT,sneakers,Running White/Turbo Red-Core Black,New,25,men,White Red,2017-03-23 23:59:59,180,adidas EQT Support 93/17,135,12,None,196,8.5,31,300,72,0.108128,126,0.083,184,None,23212,82,80,42,"https://stockx.imgix.net/adidas-EQT-Support-93-17-White-Turbo-Red.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
b3e4b7db-d070-4f30-8d7b-0ddce1f921df,adidas,adidas EQT,sneakers,Stone/Ice Grey/Ice Grey,New,25,men,Pusha T King Push Greyscale,2016-12-03 23:59:59,200,adidas Ultra Boost EQT Support,80,5,None,125,11,19,228,50,0.356077,117,-0.5,139,None,16244,62,52,42,"https://stockx.imgix.net/Adidas-EQT-Support-Pusha-T-Greyscale.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
ffe8c025-3e67-447c-9be9-bfc138365d61,adidas,adidas EQT,sneakers,Black/White/Black,New,25,men,Billionaire Boys Club x Neighborhood,2018-10-07 23:59:59,None,adidas EQT Bask Adv,110,7.5,None,200,9,9,400,60,0.309335,116,0,220,None,25555,54,92,37,"https://stockx.imgix.net/adidas-EQT-Bask-Adv-Billionaire-Boys-Club-x-Neighborhood.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538792887"
f73b88fd-7ea8-4d98-9e70-c06aee1413a4,adidas,adidas EQT,sneakers,Off White/Off White/Footwear White,New,25,men,Cream,2017-10-05 23:59:59,180,adidas EQT Support 93/17,65,10,None,74,8,13,148,45,0.130318,109,-0.558,76,None,8314,70,57,73,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Cream.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
6447b1c9-13d0-42b4-bcae-e85c3109b7cc,adidas,adidas EQT,sneakers,Core Black/Core Black/Footwear White,New,25,men,Welding Pack Core Black,2017-12-01 23:59:59,180,adidas EQT Support 93/17,74,10,None,46,10,8,117,51,0.155585,108,-0.65,73,None,7892,66,31,84,"https://stockx.imgix.net/adidas-EQT-Support-93-17-Welding-Pack-Core-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549049853"
4d88b735-0557-4822-871c-a3f6f183c022,adidas,adidas EQT,sneakers,Core Black/Core Black/Footwear White,New,25,men,mastermind Black,2017-09-29 23:59:59,220,adidas EQT Support 93/17 Mid,106,11,None,105,9,22,236,42,0.167637,105,-0.636,122,None,12828,98,25,29,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Mid-Mastermind-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549049653"
3fb2bcfa-24b4-4909-86e1-71d0a1cb7280,adidas,adidas EQT,sneakers,Future Hydro/Silver Metallic/Ash Silver,New,25,men,Never Made Pack,2018-10-24 23:59:59,195,adidas ZX 930 X EQT,98,13,None,100,11.5,11,199,37,0.251797,100,-0.536,108,None,10776,45,0,96,"https://stockx.imgix.net/adidas-ZX-930-X-EQT-Never-Made-Pack-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554061980"
f2502320-9380-4bf6-b7e1-a5282ec66494,adidas,adidas EQT,sneakers,Mystery Ink/Mystery Ink/Footwear White,New,25,men,mastermind Mystery Ink,2017-09-29 23:59:59,220,adidas EQT Support Ultra,64,5.5,None,100,13,13,179,35,0.767816,81,-0.841,75,None,6038,60,27,94,"https://stockx.imgix.net/Adidas-EQT-Support-Ultra-mastermind-Mystery-Ink.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
35118622-e3d9-4394-907f-d140d9a46a66,adidas,adidas EQT,sneakers,Core Black/Core Black/Footwear White,New,25,men,Glitch Black White,2017-07-08 23:59:59,180,adidas EQT Support 93/17,65,10,None,90,8,10,142,40,0.117642,73,-0.5,85,None,6233,24,48,39,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Glitch-Black-White-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555709562"
9d3365ae-2c8c-4aa4-a5cf-7cd849e49581,adidas,adidas EQT,sneakers,Bold Orange/Cloud White/Core Black,New,25,men,Multi-Color Bold Orange,2018-10-26 23:59:59,180,adidas EQT Support 91/18,80,9,None,90,12,8,135,60,0.334471,68,-0.622,77,None,5267,38,55,15,"https://stockx.imgix.net/adidas-EQT-Support-91-18-Multi-Color-Bold-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1552670917"
ac08fecb-9b90-4702-b78b-f7c9975ee305,adidas,adidas EQT,sneakers,Grey/Black/Red,New,25,men,Overkill Coat of Arms,2017-05-27 23:59:59,150,adidas EQT Support ADV,105,6,None,140,9.5,18,322,60,0.734871,56,-0.467,146,None,8202,50,18,64,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Overkill-Coat-Of-Arms.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
b1bfe677-69c5-4749-996b-dcb619cd1e66,adidas,adidas EQT,sneakers,Core Black/Core Black/Footwear White,New,25,men,Primeknit Black White,2017-08-24 23:59:59,110,adidas EQT Support Adv,45,11.5,None,60,10.5,7,95,30,0.357666,56,-0.527,60,None,3366,45,26,88,"https://stockx.imgix.net/Adidas-EQT-Support-Adv-Primeknit-Black-White.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
e5f07f83-f368-4732-951c-ceccfcc1193d,adidas,adidas EQT,sneakers,Matte Silver/Matte Silver/Running White,New,25,men,Red Carpet Pack Grey,2018-03-01 23:59:59,190,adidas EQT Support 93/17,66,4,None,60,8,6,100,43,0.22884,55,-0.705,72,None,3940,90,11,30,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Red-Carpet-Pack-Grey.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
6b421d15-dac3-429e-9d69-ec8b259c04a1,adidas,adidas EQT,sneakers,Core Black/Core Black/Sub Green,New,25,men,Core Black Sub Green,2017-11-24 23:59:59,110,adidas EQT Support ADV,55,"13, 11.5, 11.5, 11.5",None,55,10.5,11,95,40,0.095957,52,-0.355,58,None,3037,19,13,55,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Core-Black-Sub-Green.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
d6184d01-60d3-4de3-b55e-aad963a5487b,adidas,adidas EQT,sneakers,Collegiate Royal/Running White,New,25,men,Collegiate Royal,2017-12-07 23:59:59,130,adidas EQT Cushion Adv,65,8.5,None,25,9.5,1,85,37,0.182803,51,-0.462,60,None,3038,26,71,21,"https://stockx.imgix.net/Adidas-EQT-Cushion-Adv-Collegiate-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
c021e70a-7cdd-4c6e-b82a-e84f9187ce85,adidas,adidas EQT,sneakers,Trace Khaki/Trace Olive,New,25,men,Highs and Lows Renaissance,2017-08-26 23:59:59,180,adidas EQT Support Adv,135,10.5,None,115,11,8,190,75,0.235192,50,-0.5,115,None,5759,74,36,94,"https://stockx.imgix.net/Adidas-EQT-Support-Adv-Highs-And-Lows-Renaissance.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
710931c8-1aac-4c17-93ef-db0d1a7a28ba,adidas,adidas EQT,sneakers,Carbon/Carbon/Collegiate Royal,New,25,men,Carbon Collegiate Royal,2018-02-01 23:59:59,120,adidas EQT Basketball Adv,68,9.5,None,80,8.5,10,99,38,0.119865,45,-0.292,69,None,3118,63,19,37,"https://stockx.imgix.net/Adidas-EQT-Basketball-Adv-Carbon-Collegiate-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
2aed5df1-8c88-4b33-8403-a04d92447a55,adidas,adidas EQT,sneakers,Fromin/Black/White,New,25,men,Big Apple Bait,2015-01-31 23:59:59,160,adidas EQT Running Support 93,115,12,None,72,10.5,9,154,65,0.250419,42,-0.406,101,None,4246,83,76,89,"https://stockx.imgix.net/Adidas-EQT-Running-Support-93-Big-Apple-Bait.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
48e216a2-af94-491c-a58a-ccdfcc8db420,adidas,adidas EQT,sneakers,Carbon/Core Black/Scarlet,New,25,men,Yuanxiao,2018-02-23 23:59:59,180,adidas EQT Support 93/17,110,6,None,85,9,12,142,60,0.207538,42,-0.483,100,None,4202,71,28,54,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Yuanxiao.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
6833e03f-8bf2-4107-8283-e500cf453ad1,adidas,adidas EQT,sneakers,Core Black/Core Black/Turbo,New,25,men,Core Black Turbo White,2017-01-26 23:59:59,140,adidas EQT Support ADV Primeknit,100,11.5,None,50,9.5,4,150,41,0.241114,41,-0.179,82,None,3358,11,79,27,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Core-Black-Turbo.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
fe74927f-32b7-45cd-b761-718c5027aa7e,adidas,adidas EQT,sneakers,Core Black/Running White/Collegiate Royal,New,25,men,Black White Royal,2017-12-07 23:59:59,130,adidas EQT Cushion Adv,75,12,None,55,10.5,3,110,50,0.29243,41,-0.538,77,None,3143,58,46,7,"https://stockx.imgix.net/Adidas-EQT-Cushion-Adv-Black-White-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
1e586da7-a25b-4c54-8865-61d5d04d658b,adidas,adidas EQT,sneakers,Running White/Core Black/Collegiate Royal,New,25,men,White Black Royal,2017-12-07 23:59:59,130,adidas EQT Cushion Adv,65,12,None,40,10,2,85,45,0.151321,39,-0.431,64,None,2489,53,83,43,"https://stockx.imgix.net/Adidas-EQT-Cushion-Adv-White-Black-Royal.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
2ab7ea04-8ca2-4b3d-94b9-86401eed2761,adidas,adidas EQT,sneakers,Collegiate Navy/Core Black-Running White,New,25,men,White Mountaineering Navy,2017-03-02 23:59:59,220,adidas EQT Support Future,160,10.5,None,156,9,20,300,116,0.202644,38,-0.336,193,None,7315,86,0,82,"https://stockx.imgix.net/Adidas-EQT-Support-Future-White-Mountaineering-Navy.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
60a332a7-cdb1-45ad-87cc-57d875547eb9,adidas,adidas EQT,sneakers,Scarlet/Core Black/Grey Five,New,25,men,Scarlet Core Black,2018-01-01 23:59:59,180,adidas EQT Support 93/17,70,10,None,75,12,8,110,47,0.178469,37,-0.667,72,None,2657,42,71,0,"https://stockx.imgix.net/adidas-EQT-Support-93-17-Scarlet-Core-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
fbf47c8d-c2b2-4712-98bd-9cb32ce6fd4d,adidas,adidas EQT,sneakers,Core Black/Core Black/Running White/Footwear White,New,25,men,Milled Leather Black,2017-04-28 23:59:59,180,adidas EQT Support 93/17,94,7,None,81,14,6,158,50,0.229173,37,-0.444,94,None,3468,62,75,6,"https://stockx.imgix.net/Adidas-EQT-Support-93-17-Milled-Leather-Black.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
8ed41731-bc50-47a0-84bb-8e3dc5f1c7a1,adidas,adidas EQT,sneakers,Footwear White/Turbo,New,25,men,White Turbo,2017-03-23 23:59:59,160,adidas EQT Support Ultra,65,9.5,None,70,10,8,85,31,0.3625,36,-0.781,54,None,1926,67,1,24,"https://stockx.imgix.net/Adidas-EQT-Support-Ultra-White-Turbo.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
48d9c734-6be7-49dc-b952-b08c4d14f9aa,adidas,adidas EQT,sneakers,White/White/White,New,25,men,Chinese New Year,2017-01-07 23:59:59,250,adidas EQT Support 93/16,79,8.5,None,90,9.5,4,150,50,0.20686,34,-0.62,97,None,3299,1,74,12,"https://stockx.imgix.net/Adidas-EQT-Support-93-16-Chinese-New-Year.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
5dd87f66-8ca6-46c2-84d0-baf59c28d241,adidas,adidas EQT,sneakers,Core Black/Equipment Yellow/Footwear White,New,25,men,Black Equipment Yellow,2018-04-11 23:59:59,160,adidas EQT Support Mid Adv,90,8,None,62,9,6,100,60,0.138566,31,-0.438,90,None,2787,24,66,35,"https://stockx.imgix.net/Adidas-EQT-Support-Mid-Adv-Black-Equipment-Yellow.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
8d3e3137-41c4-4b91-8c76-a81f31f17a45,adidas,adidas EQT,sneakers,White/Blue,New,25,men,UNDFTD Colette,2017-01-28 23:59:59,150,adidas EQT Running Support 93,61,9,None,56,11.5,5,120,30,0.182637,31,-0.2,66,None,2051,36,61,98,"https://stockx.imgix.net/Adidas-EQT-Running-Support-93-UNDFTD-Colette.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
4a96a49e-b46b-4f45-87dd-25bcbddb44eb,adidas,adidas EQT,sneakers,Brown/Grey/Brown,New,25,men,Packer Shoes Adventure,2018-09-22 23:59:59,155,adidas EQT Cushion 91,150,11.5,None,185,8,6,295,106,0.173404,30,0.484,201,None,6037,85,9,39,"https://stockx.imgix.net/adidas-EQT-Cushion-91-Packer-Shoes-Adventure.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1540083115"
ba80b801-8f0d-40e2-9d53-53002b103c55,adidas,adidas EQT,sneakers,Rgpunb/Runninwhite/Golsld,New,25,men,Kobe Bryant 1997 Slam Dunk Contest,None,None,adidas Crazy 97 EQT,115,9.5,None,100,13.5,12,350,60,0.199095,30,0,123,None,3677,56,15,69,"https://stockx.imgix.net/Adidas-Crazy-97-EQT-Kobe-Bryant-1997-Slam-Dunk-Contest-v2.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551289582"
d3c9e913-d1f2-4bab-822f-f662d3f88e42,adidas,adidas EQT,sneakers,Trace Khaki/Steel/Chalk/White,New,25,men,Camo Trace Khaki,2018-11-01 23:59:59,120,adidas EQT Support Mid Adv,120,10.5,None,80,14,4,110,60,0.062465,29,-0.333,77,None,2229,45,91,73,"https://stockx.imgix.net/adidas-EQT-Support-Mid-Adv-Camo-Trace-Khaki.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1540948662"
67ea07a2-08a5-4e06-9be5-d20f09637e5e,adidas,adidas EQT,sneakers,White/White,New,25,men,"Pusha T ""King Push""",2014-12-23 23:59:59,200,adidas EQT Guidance '93,250,11.5,None,200,13,8,450,126,0.176869,28,0.495,281,None,7860,29,70,45,"https://stockx.imgix.net/Adidas-EQT-Guidance-93-Pusha-T-King-Push-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546678806"
4416fefb-873d-4f93-9b85-151a17d8f23b,adidas,adidas EQT,sneakers,Footwear White/Footwear White/Footwear White,New,25,men,Triple White (2017),2017-06-03 23:59:59,110,adidas EQT Support ADV,90,4.5,None,75,10.5,2,100,58,0.12355,27,-0.136,79,None,2133,33,97,37,"https://stockx.imgix.net/Adidas-EQT-Support-ADV-Triple-White-2017.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
